帧ID,数据集,化学式,完整化学式,体系原子数,构型标签,能量_eV,能量_eV_per_atom,力_最大模长_eV_per_A,力_RMS_eV_per_A,体积_Angstrom3,密度_Atom_per_Angstrom3,源文件,帧序号
Sb2Te3:01662,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-695.739724,-3.478699,2.07084,0.67102,6682.5846,0.029929,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1662
Sb2Te3:01663,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-520.974969,-3.473166,1.399841,0.59598,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1663
Sb2Te3:01664,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-521.597357,-3.477316,1.611352,0.552143,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1664
Sb2Te3:01665,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-510.115357,-3.400769,1.797434,0.686394,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1665
Sb2Te3:01666,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.700694,-3.491338,1.485468,0.615761,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1666
Sb2Te3:01667,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.168492,-3.48779,1.637589,0.64785,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1667
Sb2Te3:01668,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.882803,-3.485885,1.155656,0.594377,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1668
Sb2Te3:01669,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.564074,-3.490427,1.247336,0.596384,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1669
Sb2Te3:01670,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.448125,-3.489654,1.535687,0.683768,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1670
Sb2Te3:01671,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.918035,-3.48612,1.373881,0.656131,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1671
Sb2Te3:01672,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.851535,-3.492344,1.334168,0.607426,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1672
Sb2Te3:01673,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-691.729184,-3.458646,1.603961,0.567757,6690.6805,0.029892,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1673
Sb2Te3:01674,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.884085,-3.485894,2.268679,0.765858,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1674
Sb2Te3:01675,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-521.806793,-3.478712,1.829319,0.785859,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1675
Sb2Te3:01676,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.620111,-3.484134,1.625356,0.682799,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1676
Sb2Te3:01677,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.384652,-3.489231,1.529422,0.616298,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1677
Sb2Te3:01678,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.893093,-3.492621,1.688425,0.667559,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1678
Sb2Te3:01679,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.778853,-3.491859,1.806469,0.672897,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1679
Sb2Te3:01680,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-525.392504,-3.502617,1.740396,0.68767,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1680
Sb2Te3:01681,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-489.110091,-3.260734,2.652897,0.919565,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1681
Sb2Te3:01682,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-499.545211,-3.330301,1.865648,0.785894,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1682
Sb2Te3:01683,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.443287,-3.496289,1.593412,0.687246,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1683
Sb2Te3:01684,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.683527,-3.49789,1.491961,0.674812,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1684
Sb2Te3:01685,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-526.419793,-3.509465,1.536796,0.608373,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1685
Sb2Te3:01686,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-525.56008,-3.503734,1.480822,0.631806,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1686
Sb2Te3:01687,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-695.1163,-3.475581,1.561183,0.538286,6769.9981,0.029542,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1687
Sb2Te3:01688,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-526.041628,-3.506944,1.411527,0.646691,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1688
Sb2Te3:01689,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-525.284974,-3.5019,1.369844,0.647255,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1689
Sb2Te3:01690,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-528.366434,-3.522443,1.570187,0.635382,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1690
Sb2Te3:01691,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-529.242525,-3.528283,1.144298,0.587086,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1691
Sb2Te3:01692,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-530.111448,-3.534076,1.151148,0.527633,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1692
Sb2Te3:01693,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-694.874259,-3.474371,1.429488,0.530244,6783.7079,0.029482,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1693
Sb2Te3:01694,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-695.150677,-3.475753,1.438383,0.560512,6696.4061,0.029867,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1694
Sb2Te3:01695,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-521.035362,-3.473569,1.387633,0.584492,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1695
Sb2Te3:01696,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.182136,-3.487881,1.299542,0.595647,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1696
Sb2Te3:01697,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.300654,-3.488671,1.468768,0.578543,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1697
Sb2Te3:01698,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.861188,-3.492408,1.244713,0.587932,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1698
Sb2Te3:01699,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.367316,-3.495782,1.409586,0.589098,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1699
Sb2Te3:01700,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-513.130116,-3.420867,1.855448,0.679287,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1700
Sb2Te3:01701,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.43786,-3.496252,1.370553,0.632749,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1701
Sb2Te3:01702,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-521.874663,-3.479164,1.723308,0.745143,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1702
Sb2Te3:01703,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.303837,-3.488692,2.046573,0.667334,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1703
Sb2Te3:01704,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-521.99248,-3.47995,1.580847,0.641835,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1704
Sb2Te3:01705,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.245296,-3.481635,1.416029,0.712895,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1705
Sb2Te3:01706,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.878326,-3.492522,1.911055,0.687373,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1706
Sb2Te3:01707,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.999636,-3.493331,1.846957,0.636577,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1707
Sb2Te3:01708,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.603434,-3.497356,1.326101,0.634411,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1708
Sb2Te3:01709,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.678522,-3.484523,1.433558,0.68367,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1709
Sb2Te3:01710,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.336193,-3.488908,1.39714,0.731533,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1710
Sb2Te3:01711,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.777373,-3.498516,1.464171,0.652878,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1711
Sb2Te3:01712,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.628845,-3.497526,1.897663,0.741447,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1712
Sb2Te3:01713,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.995894,-3.493306,1.809982,0.686621,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1713
Sb2Te3:01714,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.68779,-3.491252,1.645015,0.713156,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1714
Sb2Te3:01715,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-692.765477,-3.463827,1.479769,0.561241,6763.9527,0.029569,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1715
Sb2Te3:01716,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.516824,-3.496779,1.606365,0.638132,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1716
Sb2Te3:01717,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.463965,-3.48976,1.422258,0.740968,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1717
Sb2Te3:01718,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.431315,-3.489542,1.5614,0.711817,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1718
Sb2Te3:01719,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.804498,-3.498697,1.713363,0.652341,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1719
Sb2Te3:01720,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.376175,-3.495841,1.779357,0.673341,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1720
Sb2Te3:01721,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-693.284693,-3.466423,1.483172,0.577229,6782.7824,0.029486,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1721
Sb2Te3:01722,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.028694,-3.493525,2.139452,0.725023,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1722
Sb2Te3:01723,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.608024,-3.497387,1.795797,0.673202,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1723
Sb2Te3:01724,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.742112,-3.498281,1.44359,0.647395,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1724
Sb2Te3:01725,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-525.505814,-3.503372,2.02968,0.687916,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1725
Sb2Te3:01726,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-525.183911,-3.501226,1.379085,0.636968,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1726
Sb2Te3:01727,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-525.161422,-3.501076,1.364383,0.624492,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1727
Sb2Te3:01728,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-526.347159,-3.508981,1.928491,0.652155,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1728
Sb2Te3:01729,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-526.1065,-3.507377,1.68771,0.653684,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1729
Sb2Te3:01730,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-526.602743,-3.510685,1.67276,0.664564,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1730
Sb2Te3:01731,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-693.020992,-3.465105,1.435168,0.597002,6781.7605,0.029491,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1731
Sb2Te3:01732,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-529.128583,-3.527524,1.131972,0.572206,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1732
Sb2Te3:01733,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-529.383219,-3.529221,1.625645,0.596154,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1733
Sb2Te3:01734,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-694.000693,-3.470003,1.293613,0.532751,6711.9128,0.029798,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1734
Sb2Te3:01735,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-693.517741,-3.467589,1.177101,0.544984,6731.9155,0.029709,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1735
Sb2Te3:01736,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-510.050675,-3.400338,2.169789,0.690345,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1736
Sb2Te3:01737,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-695.235169,-3.476176,1.516641,0.567048,6776.4734,0.029514,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1737
Sb2Te3:01738,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-696.922765,-3.484614,1.897773,0.623292,6774.2643,0.029524,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1738
Sb2Te3:01739,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-521.900653,-3.479338,1.436885,0.584017,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1739
Sb2Te3:01740,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.963176,-3.486421,1.331254,0.64065,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1740
Sb2Te3:01741,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.757134,-3.485048,1.401456,0.616874,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1741
Sb2Te3:01742,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.676329,-3.491176,1.648478,0.619171,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1742
Sb2Te3:01743,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.134582,-3.487564,1.572614,0.617178,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1743
Sb2Te3:01744,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.542394,-3.490283,1.453594,0.574149,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1744
Sb2Te3:01745,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.226337,-3.494842,1.457298,0.595416,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1745
Sb2Te3:01746,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-512.169565,-3.414464,1.452409,0.659041,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1746
Sb2Te3:01747,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.618287,-3.497455,1.803497,0.675917,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1747
Sb2Te3:01748,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.196523,-3.487977,1.375692,0.627128,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1748
Sb2Te3:01749,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.902668,-3.492684,1.393358,0.585455,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1749
Sb2Te3:01750,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.534856,-3.496899,1.427403,0.63928,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1750
Sb2Te3:01751,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.579162,-3.497194,1.34394,0.61683,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1751
Sb2Te3:01752,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.729107,-3.484861,1.74846,0.708923,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1752
Sb2Te3:01753,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.42283,-3.482819,1.890131,0.667039,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1753
Sb2Te3:01754,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.699233,-3.491328,1.423949,0.620386,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1754
Sb2Te3:01755,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.62166,-3.490811,1.295958,0.626053,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1755
Sb2Te3:01756,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-521.680315,-3.477869,1.544772,0.693631,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1756
Sb2Te3:01757,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.52209,-3.490147,1.899808,0.630869,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1757
Sb2Te3:01758,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.251836,-3.488346,2.024992,0.691443,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1758
Sb2Te3:01759,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-690.498269,-3.452491,1.75458,0.552844,6758.7731,0.029591,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1759
Sb2Te3:01760,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.611658,-3.484078,2.046874,0.783808,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1760
Sb2Te3:01761,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.126569,-3.494177,1.551447,0.673014,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1761
Sb2Te3:01762,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.790214,-3.485268,1.813796,0.668205,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1762
Sb2Te3:01763,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.89557,-3.48597,1.668736,0.689211,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1763
Sb2Te3:01764,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.852248,-3.485682,1.489713,0.636808,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1764
Sb2Te3:01765,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.589651,-3.490598,1.336103,0.644595,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1765
Sb2Te3:01766,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.644148,-3.490961,1.645688,0.672179,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1766
Sb2Te3:01767,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.890396,-3.492603,1.77235,0.729691,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1767
Sb2Te3:01768,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.142562,-3.48095,1.719515,0.722212,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1768
Sb2Te3:01769,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-693.793661,-3.468968,1.127544,0.527715,6762.9478,0.029573,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1769
Sb2Te3:01770,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.341731,-3.488945,1.590718,0.700724,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1770
Sb2Te3:01771,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.209979,-3.488067,1.207378,0.628578,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1771
Sb2Te3:01772,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-522.756791,-3.485045,1.235263,0.633403,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1772
Sb2Te3:01773,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.562623,-3.490417,1.582025,0.681364,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1773
Sb2Te3:01774,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-523.747817,-3.491652,1.671498,0.683036,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1774
Sb2Te3:01775,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.202047,-3.49468,1.779308,0.689491,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1775
Sb2Te3:01776,Sb2Te3,Sb2Te3,Sb80Te120,200,Sb2Te3_round3_add,-693.380007,-3.4669,1.268088,0.52417,6698.6284,0.029857,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1776
Sb2Te3:01777,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.056438,-3.49371,1.507758,0.653765,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1777
Sb2Te3:01778,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-525.421523,-3.50281,1.627975,0.632816,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1778
Sb2Te3:01779,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.673823,-3.497825,1.300509,0.640595,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1779
Sb2Te3:01780,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-525.066639,-3.500444,1.376575,0.639194,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1780
Sb2Te3:01781,Sb2Te3,Sb2Te3,Sb60Te90,150,Sb2Te3_round3_add,-524.142991,-3.494287,1.760122,0.662101,6000.0,0.025,data/MLIP_training_data_DFT_labeled/Sb2Te3.xyz,1781
